V	DZ1	C1	Fn1	DZ2	C2	Fn2
-0.00776	-3.5	9.60973E-14	1.7752E-11	-3	3.12625E-13	2.50692E-12
-0.00759	-3.5	9.46709E-14	1.80306E-11	-3	3.12668E-13	2.54493E-12
-0.00742	-3.5	9.50529E-14	1.80782E-11	-3	3.12693E-13	2.5829E-12
-0.00726	-3.5	9.37165E-14	1.83611E-11	-3	3.12715E-13	2.62142E-12
-0.00709	-3.5	9.40912E-14	1.84101E-11	-3	3.12719E-13	2.65989E-12
-0.00692	-3.5	9.28509E-14	1.86972E-11	-3	3.12721E-13	2.69893E-12
-0.00676	-3.5	9.32144E-14	1.87472E-11	-3	3.12706E-13	2.73792E-12
-0.00659	-3.5	9.20766E-14	1.90387E-11	-3	3.12688E-13	2.77746E-12
-0.00642	-3.5	9.24248E-14	1.90896E-11	-3	3.12654E-13	2.81696E-12
-0.00626	-3.5	9.13959E-14	1.93851E-11	-3	3.12618E-13	2.85703E-12
-0.00609	-3.5	9.17253E-14	1.9437E-11	-3	3.12566E-13	2.89704E-12
-0.00592	-3.5	9.08116E-14	1.97366E-11	-3	3.12512E-13	2.93762E-12
-0.00576	-3.5	9.11187E-14	1.97895E-11	-3	3.12442E-13	2.97815E-12
-0.00559	-3.5	9.03268E-14	2.00932E-11	-3	3.12372E-13	3.01924E-12
-0.00542	-3.5	9.06084E-14	2.01473E-11	-3	3.12285E-13	3.06028E-12
-0.00526	-3.5	8.99447E-14	2.04551E-11	-3	3.12199E-13	3.10189E-12
-0.00509	-3.5	9.01981E-14	2.05103E-11	-3	3.12097E-13	3.14345E-12
-0.00492	-3.5	8.96691E-14	2.08223E-11	-3	3.11994E-13	3.18558E-12
-0.00476	-3.5	8.98919E-14	2.08785E-11	-3	3.11877E-13	3.22764E-12
-0.00459	-3.5	8.9504E-14	2.11947E-11	-3	3.1176E-13	3.27029E-12
-0.00442	-3.5	8.96942E-14	2.12521E-11	-3	3.11628E-13	3.31287E-12
-0.00426	-3.5	8.94539E-14	2.15722E-11	-3	3.11496E-13	3.35603E-12
-0.00409	-3.5	8.961E-14	2.16307E-11	-3	3.1135E-13	3.39913E-12
-0.00392	-3.5	8.95238E-14	2.19547E-11	-3	3.11205E-13	3.44281E-12
-0.00376	-3.5	8.96444E-14	2.20141E-11	-3	3.11046E-13	3.48641E-12
-0.00359	-3.5	8.97187E-14	2.23421E-11	-3	3.10887E-13	3.53061E-12
-0.00342	-3.5	8.98033E-14	2.2402E-11	-3	3.10715E-13	3.57472E-12
-0.00326	-3.5	9.00446E-14	2.27339E-11	-3	3.10543E-13	3.61943E-12
-0.00309	-3.5	9.00928E-14	2.27944E-11	-3	3.10359E-13	3.66405E-12
-0.00292	-3.5	9.05074E-14	2.31303E-11	-3	3.10175E-13	3.70928E-12
-0.00276	-3.5	9.05195E-14	2.31913E-11	-3	3.09978E-13	3.75441E-12
-0.00259	-3.5	9.11138E-14	2.35311E-11	-3	3.09782E-13	3.80015E-12
-0.00242	-3.5	9.10905E-14	2.35927E-11	-3	3.09574E-13	3.84579E-12
-0.00226	-3.5	9.18707E-14	2.39365E-11	-3	3.09366E-13	3.89204E-12
-0.00209	-3.5	9.18133E-14	2.39989E-11	-3	3.09146E-13	3.9382E-12
-0.00192	-3.5	9.27854E-14	2.43466E-11	-3	3.08926E-13	3.98496E-12
-0.00176	-3.5	9.26957E-14	2.44098E-11	-3	3.08695E-13	4.03163E-12
-0.00159	-3.5	9.38659E-14	2.47614E-11	-3	3.08465E-13	4.07891E-12
-0.00142	-3.5	9.3746E-14	2.48253E-11	-3	3.08223E-13	4.12608E-12
-0.00126	-3.5	9.51201E-14	2.51808E-11	-3	3.07981E-13	4.17388E-12
-0.00109	-3.5	9.49728E-14	2.52455E-11	-3	3.07728E-13	4.22156E-12
-9.24664E-4	-3.5	9.65567E-14	2.56048E-11	-3	3.07475E-13	4.26987E-12
-7.57998E-4	-3.5	9.63852E-14	2.56702E-11	-3	3.07212E-13	4.31807E-12
-5.91332E-4	-3.5	9.81843E-14	2.60334E-11	-3	3.06949E-13	4.36689E-12
-4.24666E-4	-3.5	9.79924E-14	2.60997E-11	-3	3.06675E-13	4.4156E-12
-2.58E-4	-3.5	1.00012E-13	2.64668E-11	-3	3.064E-13	4.46494E-12
-9.1334E-5	-3.5	9.9804E-14	2.65338E-11	-3	3.06116E-13	4.51415E-12
7.5332E-5	-3.5	1.0205E-13	2.69047E-11	-3	3.05831E-13	4.564E-12
2.41998E-4	-3.49942	1.0183E-13	2.69723E-11	-2.99941	3.05536E-13	4.61373E-12
4.08664E-4	-3.49941	1.04306E-13	2.73473E-11	-2.99942	3.05241E-13	4.66408E-12
5.7533E-4	-3.49883	1.0408E-13	2.74155E-11	-2.99883	3.04936E-13	4.71432E-12
7.41996E-4	-3.49883	1.06792E-13	2.77944E-11	-2.99883	3.0463E-13	4.76518E-12
9.08662E-4	-3.49825	1.06564E-13	2.78632E-11	-2.99824	3.04315E-13	4.81593E-12
0.00108	-3.49824	1.09516E-13	2.82461E-11	-2.99825	3.03998E-13	4.8673E-12
0.00124	-3.49768	1.09293E-13	2.83156E-11	-2.99766	3.03673E-13	4.91855E-12
0.00141	-3.49766	1.12489E-13	2.87025E-11	-2.99768	3.03345E-13	4.97044E-12
0.00158	-3.49708	1.12276E-13	2.87727E-11	-2.99708	3.0301E-13	5.0222E-12
0.00174	-3.49708	1.1572E-13	2.91635E-11	-2.99708	3.02672E-13	5.0746E-12
0.00191	-3.49651	1.15525E-13	2.92343E-11	-2.99649	3.02326E-13	5.12686E-12
0.00208	-3.49649	1.1922E-13	2.9629E-11	-2.99651	3.01978E-13	5.17977E-12
0.00224	-3.49591	1.19049E-13	2.97004E-11	-2.99592	3.01622E-13	5.23254E-12
0.00241	-3.49591	1.22998E-13	3.00986E-11	-2.99592	3.01264E-13	5.28596E-12
0.00258	-3.49534	1.22859E-13	3.01707E-11	-2.99532	3.00898E-13	5.33924E-12
0.00274	-3.49532	1.27065E-13	3.05725E-11	-2.99534	3.00529E-13	5.39317E-12
0.00291	-3.49475	1.26964E-13	3.0645E-11	-2.99475	3.00153E-13	5.44696E-12
0.00308	-3.49475	1.31429E-13	3.10504E-11	-2.99475	2.99774E-13	5.50141E-12
0.00324	-3.49417	1.31373E-13	3.11229E-11	-2.99415	2.99388E-13	5.55571E-12
0.00341	-3.49415	1.36099E-13	3.15318E-11	-2.99417	2.98999E-13	5.61068E-12
0.00358	-3.49359	1.36097E-13	3.16042E-11	-2.99358	2.98603E-13	5.66549E-12
0.00374	-3.49358	1.41086E-13	3.20165E-11	-2.99359	2.98204E-13	5.72098E-12
0.00391	-3.493	1.41145E-13	3.20888E-11	-2.993	2.97799E-13	5.77631E-12
0.00408	-3.493	1.46397E-13	3.25044E-11	-2.993	2.9739E-13	5.83232E-12
0.00424	-3.49242	1.46524E-13	3.25767E-11	-2.99241	2.96975E-13	5.88816E-12
0.00441	-3.49241	1.52041E-13	3.29956E-11	-2.99242	2.96556E-13	5.94469E-12
0.00458	-3.49183	1.52244E-13	3.30684E-11	-2.99183	2.96133E-13	6.00104E-12
0.00474	-3.49183	1.58024E-13	3.34906E-11	-2.99183	2.95705E-13	6.05809E-12
0.00491	-3.49125	1.58312E-13	3.3564E-11	-2.99124	2.95272E-13	6.11496E-12
0.00508	-3.49124	1.64356E-13	3.39896E-11	-2.99125	2.94836E-13	6.17252E-12
0.00524	-3.49066	1.64734E-13	3.40637E-11	-2.99066	2.94394E-13	6.22991E-12
0.00541	-3.49066	1.71041E-13	3.4492E-11	-2.99066	2.93949E-13	6.28799E-12
0.00558	-3.49009	1.71518E-13	3.45669E-11	-2.99009	2.935E-13	6.34589E-12
0.00574	-3.49007	1.78086E-13	3.49979E-11	-2.99009	2.93046E-13	6.40449E-12
0.00591	-3.48951	1.78669E-13	3.50734E-11	-2.98949	2.92589E-13	6.46291E-12
0.00608	-3.48949	1.85496E-13	3.55072E-11	-2.98951	2.92129E-13	6.52203E-12
0.00624	-3.48892	1.86192E-13	3.55834E-11	-2.98892	2.91664E-13	6.58096E-12
0.00641	-3.48892	1.93277E-13	3.60198E-11	-2.98892	2.91196E-13	6.6406E-12
0.00658	-3.48834	1.94092E-13	3.60964E-11	-2.98833	2.90726E-13	6.70004E-12
0.00674	-3.48832	2.01431E-13	3.65355E-11	-2.98834	2.90252E-13	6.7602E-12
0.00691	-3.48775	2.02372E-13	3.66124E-11	-2.98775	2.89775E-13	6.82016E-12
0.00708	-3.48775	2.09962E-13	3.70543E-11	-2.98775	2.89295E-13	6.88083E-12
0.00724	-3.48717	2.11036E-13	3.71316E-11	-2.98716	2.88813E-13	6.94131E-12
0.00741	-3.48716	2.18873E-13	3.75763E-11	-2.98717	2.88328E-13	7.0025E-12
0.00758	-3.48659	2.20085E-13	3.76541E-11	-2.98658	2.87842E-13	7.0635E-12
0.00774	-3.48658	2.28165E-13	3.81017E-11	-2.98658	2.87353E-13	7.12521E-12
0.00791	-3.486	2.2952E-13	3.81804E-11	-2.986	2.86863E-13	7.18672E-12
0.00808	-3.486	2.37839E-13	3.86309E-11	-2.986	2.86371E-13	7.24895E-12
0.00824	-3.48542	2.39343E-13	3.87106E-11	-2.98541	2.85879E-13	7.31097E-12
0.00841	-3.48541	2.47895E-13	3.9164E-11	-2.98542	2.85389E-13	7.37363E-12
0.00858	-3.48483	2.49552E-13	3.92447E-11	-2.98483	2.84895E-13	7.43617E-12
0.00874	-3.48483	2.58331E-13	3.9701E-11	-2.98483	2.84399E-13	7.49943E-12
0.00891	-3.48426	2.60146E-13	3.97827E-11	-2.98424	2.83904E-13	7.56247E-12
0.00908	-3.48424	2.69148E-13	4.02418E-11	-2.98426	2.83409E-13	7.62624E-12
0.00924	-3.48366	2.71124E-13	4.03246E-11	-2.98366	2.82915E-13	7.68979E-12
0.00941	-3.48366	2.80341E-13	4.07866E-11	-2.98366	2.82421E-13	7.75406E-12
0.00958	-3.48309	2.82482E-13	4.08701E-11	-2.98307	2.81928E-13	7.81812E-12
0.00974	-3.48307	2.91908E-13	4.1335E-11	-2.98309	2.81436E-13	7.88289E-12
0.00991	-3.48251	2.94217E-13	4.14193E-11	-2.9825	2.80946E-13	7.94744E-12
0.01008	-3.4825	3.03845E-13	4.1887E-11	-2.9825	2.80458E-13	8.01272E-12
0.01024	-3.48192	3.06323E-13	4.19721E-11	-2.98192	2.79972E-13	8.07776E-12
0.01041	-3.48192	3.16148E-13	4.24424E-11	-2.98192	2.79489E-13	8.14353E-12
0.01058	-3.48134	3.18797E-13	4.25282E-11	-2.98133	2.79008E-13	8.20907E-12
0.01074	-3.48133	3.2881E-13	4.30011E-11	-2.98134	2.78532E-13	8.27532E-12
0.01091	-3.48075	3.31633E-13	4.3088E-11	-2.98075	2.78058E-13	8.34134E-12
0.01108	-3.48075	3.41826E-13	4.35635E-11	-2.98075	2.77589E-13	8.40809E-12
0.01124	-3.48017	3.44823E-13	4.36514E-11	-2.98016	2.77123E-13	8.47459E-12
0.01141	-3.48016	3.55189E-13	4.41294E-11	-2.98017	2.76663E-13	8.54182E-12
0.01158	-3.47958	3.5836E-13	4.42183E-11	-2.97958	2.76208E-13	8.6088E-12
0.01174	-3.47958	3.68892E-13	4.46989E-11	-2.97958	2.75758E-13	8.67651E-12
0.01191	-3.479	3.72237E-13	4.47888E-11	-2.97899	2.75314E-13	8.74396E-12
0.01208	-3.47899	3.82928E-13	4.52719E-11	-2.979	2.74876E-13	8.81215E-12
0.01224	-3.47843	3.86446E-13	4.53627E-11	-2.97841	2.74444E-13	8.88008E-12
0.01241	-3.47841	3.97287E-13	4.58482E-11	-2.97843	2.74021E-13	8.94873E-12
0.01258	-3.47783	4.00978E-13	4.59404E-11	-2.97783	2.73603E-13	9.01713E-12
0.01274	-3.47783	4.11961E-13	4.64283E-11	-2.97783	2.73195E-13	9.08626E-12
0.01291	-3.47726	4.15824E-13	4.65216E-11	-2.97724	2.72793E-13	9.15512E-12
0.01308	-3.47724	4.26942E-13	4.70119E-11	-2.97726	2.72401E-13	9.22472E-12
0.01324	-3.47667	4.30974E-13	4.71062E-11	-2.97667	2.72016E-13	9.29404E-12
0.01341	-3.47667	4.42219E-13	4.75988E-11	-2.97667	2.71643E-13	9.3641E-12
0.01358	-3.47609	4.4642E-13	4.76942E-11	-2.97607	2.71277E-13	9.43389E-12
0.01374	-3.47607	4.57785E-13	4.81889E-11	-2.97609	2.70923E-13	9.5044E-12
0.01391	-3.4755	4.6215E-13	4.82854E-11	-2.9755	2.70577E-13	9.57465E-12
0.01408	-3.4755	4.73628E-13	4.87822E-11	-2.9755	2.70246E-13	9.64563E-12
0.01424	-3.47492	4.78155E-13	4.88799E-11	-2.97491	2.69921E-13	9.71632E-12
0.01441	-3.4749	4.89739E-13	4.93788E-11	-2.97492	2.69612E-13	9.78776E-12
0.01458	-3.47434	4.94426E-13	4.94778E-11	-2.97433	2.69312E-13	9.85891E-12
0.01474	-3.47433	5.06108E-13	4.99788E-11	-2.97434	2.69027E-13	9.93079E-12
0.01491	-3.47375	5.10951E-13	5.00791E-11	-2.97375	2.68751E-13	1.00024E-11
0.01508	-3.47375	5.22727E-13	5.05821E-11	-2.97375	2.68493E-13	1.00747E-11
0.01524	-3.47317	5.27722E-13	5.06836E-11	-2.97316	2.68243E-13	1.01468E-11
0.01541	-3.47316	5.39584E-13	5.11883E-11	-2.97317	2.68012E-13	1.02196E-11
0.01558	-3.47258	5.44729E-13	5.12911E-11	-2.97258	2.6779E-13	1.0292E-11
0.01574	-3.47258	5.56671E-13	5.17976E-11	-2.97258	2.67588E-13	1.03653E-11
0.01591	-3.472	5.61961E-13	5.19015E-11	-2.97199	2.67395E-13	1.04382E-11
0.01608	-3.47199	5.73979E-13	5.24097E-11	-2.972	2.67223E-13	1.05119E-11
0.01624	-3.47141	5.7941E-13	5.25144E-11	-2.97141	2.6706E-13	1.05852E-11
0.01641	-3.47141	5.91499E-13	5.30243E-11	-2.97141	2.6692E-13	1.06593E-11
0.01658	-3.47084	5.97067E-13	5.31297E-11	-2.97082	2.66789E-13	1.07331E-11
0.01674	-3.47082	6.07872E-13	5.35066E-11	-2.97084	2.66681E-13	1.08076E-11
0.01691	-3.47026	6.14923E-13	5.37477E-11	-2.97024	2.66584E-13	1.08819E-11
0.01708	-3.47024	6.27142E-13	5.42618E-11	-2.97026	2.6651E-13	1.09568E-11
0.01724	-3.46967	6.3297E-13	5.43686E-11	-2.96967	2.66447E-13	1.10315E-11
0.01741	-3.46967	6.45249E-13	5.48848E-11	-2.96967	2.66408E-13	1.11069E-11
0.01758	-3.46909	6.51202E-13	5.49922E-11	-2.96908	2.6638E-13	1.11819E-11
0.01774	-3.46908	6.63537E-13	5.55106E-11	-2.96909	2.66378E-13	1.12577E-11
0.01791	-3.4685	6.69611E-13	5.56187E-11	-2.9685	2.66387E-13	1.13332E-11
0.01808	-3.4685	6.82E-13	5.61391E-11	-2.9685	2.66422E-13	1.14095E-11
0.01824	-3.46792	6.88191E-13	5.62479E-11	-2.96791	2.66468E-13	1.14854E-11
0.01841	-3.46791	7.00632E-13	5.67704E-11	-2.96792	2.66541E-13	1.1562E-11
0.01858	-3.46733	7.06936E-13	5.68799E-11	-2.96733	2.66626E-13	1.16383E-11
0.01874	-3.46733	7.19428E-13	5.74046E-11	-2.96733	2.66738E-13	1.17154E-11
0.01891	-3.46675	7.25841E-13	5.75148E-11	-2.96675	2.66863E-13	1.17921E-11
0.01908	-3.46674	7.38384E-13	5.80417E-11	-2.96675	2.67015E-13	1.18696E-11
0.01924	-3.46617	7.44903E-13	5.81522E-11	-2.96616	2.67179E-13	1.19467E-11
0.01941	-3.46616	7.57497E-13	5.86814E-11	-2.96617	2.67373E-13	1.20246E-11
0.01958	-3.46558	7.64117E-13	5.87918E-11	-2.96558	2.67578E-13	1.21021E-11
0.01974	-3.46558	7.76762E-13	5.93233E-11	-2.96558	2.67813E-13	1.21804E-11
0.01991	-3.46501	7.83482E-13	5.94338E-11	-2.96499	2.6806E-13	1.22583E-11
0.02008	-3.46499	7.96179E-13	5.99672E-11	-2.96501	2.68338E-13	1.2337E-11
0.02024	-3.46441	8.02995E-13	6.00777E-11	-2.96441	2.68627E-13	1.24153E-11
0.02041	-3.46441	8.15746E-13	6.06129E-11	-2.96441	2.68947E-13	1.24943E-11
0.02058	-3.46384	8.22655E-13	6.07235E-11	-2.96382	2.6928E-13	1.2573E-11
0.02074	-3.46382	8.35462E-13	6.12604E-11	-2.96384	2.69643E-13	1.26525E-11
0.02091	-3.46326	8.42463E-13	6.13707E-11	-2.96325	2.70019E-13	1.27315E-11
0.02108	-3.46325	8.55328E-13	6.19095E-11	-2.96325	2.70426E-13	1.28114E-11
0.02124	-3.46267	8.62417E-13	6.20191E-11	-2.96267	2.70846E-13	1.28908E-11
0.02141	-3.46267	8.75344E-13	6.25597E-11	-2.96267	2.71297E-13	1.2971E-11
0.02158	-3.46209	8.8252E-13	6.26689E-11	-2.96208	2.71761E-13	1.30509E-11
0.02174	-3.46208	8.95512E-13	6.32108E-11	-2.96209	2.72257E-13	1.31315E-11
0.02191	-3.4615	9.02774E-13	6.33194E-11	-2.9615	2.72765E-13	1.32117E-11
0.02208	-3.4615	9.15835E-13	6.38625E-11	-2.9615	2.73306E-13	1.32926E-11
0.02224	-3.46092	9.23181E-13	6.39705E-11	-2.96091	2.7386E-13	1.33732E-11
0.02241	-3.46091	9.36316E-13	6.45147E-11	-2.96092	2.74446E-13	1.34546E-11
0.02258	-3.46033	9.43744E-13	6.46222E-11	-2.96033	2.75044E-13	1.35355E-11
0.02274	-3.46033	9.56958E-13	6.51675E-11	-2.96033	2.75675E-13	1.36172E-11
0.02291	-3.45975	9.64468E-13	6.52742E-11	-2.95974	2.76319E-13	1.36985E-11
0.02308	-3.45974	9.77766E-13	6.58207E-11	-2.95975	2.76996E-13	1.37806E-11
0.02324	-3.45918	9.85358E-13	6.59266E-11	-2.95916	2.77685E-13	1.38623E-11
0.02341	-3.45916	9.98745E-13	6.64744E-11	-2.95916	2.78407E-13	1.39447E-11
0.02358	-3.45858	1.00642E-12	6.65796E-11	-2.95858	2.79142E-13	1.40268E-11
0.02374	-3.45858	1.0199E-12	6.71288E-11	-2.95858	2.7991E-13	1.41096E-11
0.02391	-3.45801	1.02765E-12	6.72333E-11	-2.95799	2.80691E-13	1.41919E-11
0.02408	-3.45799	1.04124E-12	6.77838E-11	-2.95801	2.81504E-13	1.42751E-11
0.02424	-3.45742	1.04907E-12	6.78878E-11	-2.95742	2.8233E-13	1.43578E-11
0.02441	-3.45742	1.06276E-12	6.84397E-11	-2.95742	2.8319E-13	1.44413E-11
0.02458	-3.45684	1.07068E-12	6.85434E-11	-2.95682	2.84062E-13	1.45244E-11
0.02474	-3.45682	1.08448E-12	6.90965E-11	-2.95684	2.84967E-13	1.46083E-11
0.02491	-3.45625	1.09248E-12	6.91999E-11	-2.95625	2.85884E-13	1.46917E-11
0.02508	-3.45625	1.10641E-12	6.97539E-11	-2.95625	2.86835E-13	1.47759E-11
0.02524	-3.45567	1.11449E-12	6.9857E-11	-2.95566	2.87799E-13	1.48596E-11
0.02541	-3.45566	1.12854E-12	7.04119E-11	-2.95567	2.88795E-13	1.49441E-11
0.02558	-3.45509	1.1367E-12	7.05148E-11	-2.95508	2.89804E-13	1.50282E-11
0.02574	-3.45508	1.15089E-12	7.10705E-11	-2.95509	2.90846E-13	1.5113E-11
0.02591	-3.4545	1.15914E-12	7.11728E-11	-2.9545	2.91901E-13	1.51974E-11
0.02608	-3.4545	1.17346E-12	7.17294E-11	-2.9545	2.92989E-13	1.52826E-11
0.02624	-3.45392	1.1818E-12	7.18309E-11	-2.95391	2.9409E-13	1.53673E-11
0.02641	-3.45391	1.19627E-12	7.23885E-11	-2.95392	2.95223E-13	1.54527E-11
0.02658	-3.45333	1.20469E-12	7.24893E-11	-2.95333	2.96369E-13	1.55377E-11
0.02674	-3.45333	1.21932E-12	7.30473E-11	-2.95333	2.97548E-13	1.56235E-11
0.02691	-3.45275	1.22782E-12	7.31474E-11	-2.95274	2.98741E-13	1.57088E-11
0.02708	-3.45274	1.24261E-12	7.3706E-11	-2.95276	2.99965E-13	1.57949E-11
0.02724	-3.45216	1.25121E-12	7.38056E-11	-2.95216	3.01203E-13	1.58805E-11
0.02741	-3.45216	1.26616E-12	7.43646E-11	-2.95216	3.02473E-13	1.59669E-11
0.02758	-3.45159	1.27485E-12	7.44635E-11	-2.95157	3.03757E-13	1.60528E-11
0.02774	-3.45157	1.28997E-12	7.50231E-11	-2.95159	3.05073E-13	1.61394E-11
0.02791	-3.45101	1.29875E-12	7.51213E-11	-2.95099	3.06402E-13	1.62256E-11
0.02808	-3.45099	1.31405E-12	7.56812E-11	-2.95101	3.07764E-13	1.63125E-11
0.02824	-3.45042	1.32292E-12	7.57787E-11	-2.95042	3.0914E-13	1.6399E-11
0.02841	-3.45042	1.33841E-12	7.63391E-11	-2.95042	3.10547E-13	1.64862E-11
0.02858	-3.44984	1.34737E-12	7.6436E-11	-2.94983	3.11969E-13	1.65729E-11
0.02874	-3.44983	1.36305E-12	7.69969E-11	-2.94984	3.13422E-13	1.66604E-11
0.02891	-3.44925	1.3721E-12	7.70931E-11	-2.94925	3.1489E-13	1.67473E-11
0.02908	-3.44925	1.38798E-12	7.76546E-11	-2.94925	3.16389E-13	1.68351E-11
0.02924	-3.44867	1.39713E-12	7.77504E-11	-2.94866	3.17903E-13	1.69223E-11
0.02941	-3.44866	1.4132E-12	7.83124E-11	-2.94867	3.19449E-13	1.70103E-11
0.02958	-3.44808	1.42244E-12	7.84078E-11	-2.94808	3.2101E-13	1.70978E-11
0.02974	-3.44808	1.43872E-12	7.89706E-11	-2.94808	3.22602E-13	1.71861E-11
0.02991	-3.4475	1.44806E-12	7.90656E-11	-2.94749	3.24209E-13	1.72738E-11
0.03008	-3.44749	1.46454E-12	7.9629E-11	-2.9475	3.25848E-13	1.73623E-11
0.03024	-3.44693	1.47398E-12	7.97237E-11	-2.94691	3.27502E-13	1.74503E-11
0.03041	-3.44691	1.49067E-12	8.02876E-11	-2.94693	3.29189E-13	1.75391E-11
0.03058	-3.44633	1.5002E-12	8.03814E-11	-2.94633	3.3089E-13	1.76273E-11
0.03074	-3.44633	1.5171E-12	8.09459E-11	-2.94633	3.32624E-13	1.77163E-11
0.03091	-3.44576	1.52674E-12	8.1039E-11	-2.94574	3.34373E-13	1.78048E-11
0.03108	-3.44574	1.54385E-12	8.1604E-11	-2.94576	3.36155E-13	1.7894E-11
0.03124	-3.44516	1.55358E-12	8.16963E-11	-2.94516	3.37951E-13	1.79828E-11
0.03141	-3.44516	1.57092E-12	8.22616E-11	-2.94516	3.39781E-13	1.80723E-11
0.03158	-3.44459	1.58074E-12	8.23531E-11	-2.94457	3.41627E-13	1.81612E-11
0.03174	-3.44457	1.5983E-12	8.29184E-11	-2.94459	3.43505E-13	1.82509E-11
0.03191	-3.444	1.60822E-12	8.30091E-11	-2.944	3.45399E-13	1.83401E-11
0.03208	-3.444	1.626E-12	8.35744E-11	-2.944	3.47327E-13	1.84301E-11
0.03224	-3.44342	1.63601E-12	8.36643E-11	-2.94342	3.4927E-13	1.85195E-11
0.03241	-3.4434	1.65401E-12	8.42297E-11	-2.94342	3.51247E-13	1.86096E-11
0.03258	-3.44284	1.66412E-12	8.43187E-11	-2.94283	3.5324E-13	1.86993E-11
0.03274	-3.44283	1.68234E-12	8.48842E-11	-2.94284	3.55267E-13	1.87897E-11
0.03291	-3.44225	1.69254E-12	8.49723E-11	-2.94225	3.5731E-13	1.88795E-11
0.03308	-3.44225	1.71099E-12	8.55375E-11	-2.94225	3.59388E-13	1.89701E-11
0.03324	-3.44167	1.72128E-12	8.56248E-11	-2.94166	3.61482E-13	1.90602E-11
0.03341	-3.44166	1.73994E-12	8.61895E-11	-2.94167	3.63611E-13	1.9151E-11
0.03358	-3.44108	1.75032E-12	8.62759E-11	-2.94108	3.65757E-13	1.92412E-11
0.03374	-3.44108	1.76921E-12	8.684E-11	-2.94108	3.67938E-13	1.93323E-11
0.03391	-3.4405	1.77968E-12	8.69256E-11	-2.94049	3.70135E-13	1.94227E-11
0.03408	-3.44049	1.79878E-12	8.74892E-11	-2.9405	3.72369E-13	1.95139E-11
0.03424	-3.43993	1.80934E-12	8.75741E-11	-2.93991	3.74619E-13	1.96045E-11
0.03441	-3.43991	1.82866E-12	8.81371E-11	-2.93991	3.76905E-13	1.96959E-11
0.03458	-3.43933	1.8393E-12	8.82213E-11	-2.93934	3.79208E-13	1.97868E-11
0.03474	-3.43933	1.85884E-12	8.87836E-11	-2.93934	3.81548E-13	1.98783E-11
0.03491	-3.43876	1.86956E-12	8.88671E-11	-2.93874	3.83905E-13	1.99693E-11
0.03508	-3.43874	1.88931E-12	8.94288E-11	-2.93876	3.86299E-13	2.00611E-11
0.03524	-3.43817	1.90011E-12	8.95116E-11	-2.93817	3.88711E-13	2.01522E-11
0.03541	-3.43817	1.92008E-12	9.00727E-11	-2.93817	3.9116E-13	2.02442E-11
0.03558	-3.43759	1.93095E-12	9.01547E-11	-2.93757	3.93626E-13	2.03355E-11
0.03574	-3.43757	1.95112E-12	9.07152E-11	-2.93759	3.96131E-13	2.04276E-11
0.03591	-3.437	1.96206E-12	9.07966E-11	-2.937	3.98653E-13	2.0519E-11
0.03608	-3.437	1.98245E-12	9.13565E-11	-2.937	4.01213E-13	2.06113E-11
0.03624	-3.43642	1.99346E-12	9.14373E-11	-2.93641	4.03792E-13	2.07029E-11
0.03641	-3.43641	2.01405E-12	9.19968E-11	-2.93642	4.06409E-13	2.07953E-11
0.03658	-3.43584	2.02512E-12	9.2077E-11	-2.93583	4.09044E-13	2.0887E-11
0.03674	-3.43583	2.04591E-12	9.26354E-11	-2.93583	4.11719E-13	2.09795E-11
0.03691	-3.43525	2.05705E-12	9.2715E-11	-2.93525	4.14412E-13	2.10714E-11
0.03708	-3.43525	2.07804E-12	9.32723E-11	-2.93525	4.17145E-13	2.11641E-11
0.03724	-3.43467	2.08924E-12	9.33513E-11	-2.93466	4.19895E-13	2.12561E-11
0.03741	-3.43466	2.11041E-12	9.39075E-11	-2.93467	4.22686E-13	2.13488E-11
0.03758	-3.43408	2.12168E-12	9.3986E-11	-2.93408	4.25495E-13	2.1441E-11
0.03774	-3.43408	2.14304E-12	9.45411E-11	-2.93408	4.28345E-13	2.15339E-11
0.03791	-3.43351	2.15436E-12	9.46192E-11	-2.93349	4.31213E-13	2.16261E-11
0.03808	-3.43349	2.1759E-12	9.51726E-11	-2.93351	4.34123E-13	2.17191E-11
0.03824	-3.43291	2.18727E-12	9.52502E-11	-2.93291	4.3705E-13	2.18115E-11
0.03841	-3.43291	2.209E-12	9.58019E-11	-2.93291	4.4002E-13	2.19046E-11
0.03858	-3.43234	2.22042E-12	9.5879E-11	-2.93232	4.43007E-13	2.1997E-11
0.03874	-3.43232	2.24233E-12	9.64291E-11	-2.93234	4.46038E-13	2.20902E-11
0.03891	-3.43176	2.25379E-12	9.65051E-11	-2.93174	4.49085E-13	2.21828E-11
0.03908	-3.43174	2.27587E-12	9.70536E-11	-2.93176	4.52176E-13	2.22761E-11
0.03924	-3.43117	2.28738E-12	9.71287E-11	-2.93117	4.55284E-13	2.23687E-11
0.03941	-3.43117	2.30963E-12	9.76755E-11	-2.93117	4.58436E-13	2.24621E-11
0.03958	-3.43059	2.32119E-12	9.77498E-11	-2.93058	4.61605E-13	2.25548E-11
0.03974	-3.43058	2.3436E-12	9.82948E-11	-2.93059	4.64818E-13	2.26482E-11
0.03991	-3.43	2.35519E-12	9.83682E-11	-2.93	4.68048E-13	2.2741E-11
0.04008	-3.43	2.37777E-12	9.89112E-11	-2.93	4.71324E-13	2.28345E-11
